codigoDeBarras|idLivro|exemplar|dataAquisicaoExemplar|dataCadastroSistema|classificacao|areaConhecimento|autores|titulo|ano|isbn|editora|paginas
97449126|231541|1|19/08/2014|27/08/2014|005.1 L864i Ac.231541|PROGRAMAÇÃO DE COMPUTADORES, ENGENHARIA DO SOFTWARE|LOPES, Anita; GARCIA, Guto. |Introdução à programação:   500 algoritmos resolvidos. |2002|8535210194|Rio de Janeiro: Campus|469
97449127|231541|2|19/08/2014|27/08/2014|005.1 L864i Ac.231541|PROGRAMAÇÃO DE COMPUTADORES, ENGENHARIA DO SOFTWARE|LOPES, Anita; GARCIA, Guto. |Introdução à programação:   500 algoritmos resolvidos. |2002|8535210194|Rio de Janeiro: Campus|469
97489447|245635|1|23/06/2016|22/07/2016|863 G155d Ac.245635|FICÇÃO ESPANHOLA|GALHARDO, Caco. |Dom Quixote:   em quadrinhos. |2005|9788575960288|2. ed. São Paulo: Pierópolis|47
97489448|245635|2|23/06/2016|22/07/2016|863 G155d Ac.245635|FICÇÃO ESPANHOLA|GALHARDO, Caco. |Dom Quixote:   em quadrinhos. |2005|9788575960288|2. ed. São Paulo: Pierópolis|47
97489449|245635|3|23/06/2016|22/07/2016|863 G155d Ac.245635|FICÇÃO ESPANHOLA|GALHARDO, Caco. |Dom Quixote:   em quadrinhos. |2005|9788575960288|2. ed. São Paulo: Pierópolis|47
97467242|303645|1|08/07/2015|08/07/2015|291.43 G625a Ac.303645|RELIGIÃO COMPARADA - EXERCÍCIOS ESPIRITUAIS|GOLEMAN, Daniel. |A arte da meditação:   um guia para a meditação. |2005|8586796182|Rio de Janeiro: Sextante|47
97450777|293071|1|13/08/2014|18/09/2014|510 L767m Ac.293071|MATEMÁTICA|LIPSCHUTZ, Seymour; LIPSON, Marc. |Matemática Discreta. |2013|9788565837736|Porto Alegre: Bookman|471
97450778|293071|2|13/08/2014|18/09/2014|510 L767m Ac.293071|MATEMÁTICA|LIPSCHUTZ, Seymour; LIPSON, Marc. |Matemática Discreta. |2013|9788565837736|Porto Alegre: Bookman|471
97483602|308487|1|13/04/2016|13/05/2016|370.15 D451 Ac.308487|PSICOLOGIA EDUCACIONAL|COLL, Cesar; PALACIOS, Jesús; MARCHESI, Alvaro; ALVES, Angélica Mello. |Desenvolvimento psicológico e educação. |2004|9788536302287|2. ed. Porto Alegre: Artemed|472
97483634|308487|2|23/03/2016|13/05/2016|370.15 D451 Ac.308487|PSICOLOGIA EDUCACIONAL|COLL, Cesar; PALACIOS, Jesús; MARCHESI, Alvaro; ALVES, Angélica Mello. |Desenvolvimento psicológico e educação. |2004|9788536302287|2. ed. Porto Alegre: Artemed|472
97483635|308487|3|23/03/2016|13/05/2016|370.15 D451 Ac.308487|PSICOLOGIA EDUCACIONAL|COLL, Cesar; PALACIOS, Jesús; MARCHESI, Alvaro; ALVES, Angélica Mello. |Desenvolvimento psicológico e educação. |2004|9788536302287|2. ed. Porto Alegre: Artemed|472
97483636|308487|4|23/03/2016|13/05/2016|370.15 D451 Ac.308487|PSICOLOGIA EDUCACIONAL|COLL, Cesar; PALACIOS, Jesús; MARCHESI, Alvaro; ALVES, Angélica Mello. |Desenvolvimento psicológico e educação. |2004|9788536302287|2. ed. Porto Alegre: Artemed|472
97496907|312439|1|14/10/2016|30/11/2016|813 B877a Ac.312439|FICÇÃO NORTE-AMERICANA|BROWN, Dan. |Anjos e demônios. |2004|8575421131|São Paulo, SP: Arqueiro|474
97488810|309830|1|23/06/2016|12/07/2016|813 C591c Ac.309830|FICÇÃO NORTE-AMERICANA|CLARE, Cassandra. |Cidade de vidro. |2014|9788501087164|14. ed. Rio de Janeiro: Galera Record|474
97451064|281326|1|31/10/2013|25/09/2014|370.981 S267h Ac.281326|EDUCAÇÃO - BRASIL|SAVIANI, Dermeval. |História das ideias pedagógicas no Brasil. |2010|9788574962009|3. ed. rev. São Paulo: Autores Associados|474
97453009|281326|2|31/10/2013|06/11/2014|370.981 S267h Ac.281326|EDUCAÇÃO - BRASIL|SAVIANI, Dermeval. |História das ideias pedagógicas no Brasil. |2010|9788574962009|3. ed. rev. São Paulo: Autores Associados|474
97500045|312699|1|27/01/2017|06/03/2017|621.6 M444b Ac.312699|BOMBAS E ESTAÇÕES DE BOMBEAMENTO|MATTOS, Edson Ezequiel de; FALCO, Reinaldo de. |Bombas industriais. |1998|9788571930049|2. ed. Rio de Janeiro: Interciencia|474
97500046|312699|2|27/01/2017|06/03/2017|621.6 M444b Ac.312699|BOMBAS E ESTAÇÕES DE BOMBEAMENTO|MATTOS, Edson Ezequiel de; FALCO, Reinaldo de. |Bombas industriais. |1998|9788571930049|2. ed. Rio de Janeiro: Interciencia|474
97451551|283443|1|31/10/2013|03/10/2014|981.03 S399s Ac.283443|HISTÓRIA DO BRASIL - PERÍODO COLONIAL, 1500-1822|SCHWARTZ, Stuart B. |Segredos internos:   engenhos e escravos na sociedade colonial 1550-1835 . |1988|9788571640122|São Paulo: Cia das Letras|474
97451552|283443|2|31/10/2013|03/10/2014|981.03 S399s Ac.283443|HISTÓRIA DO BRASIL - PERÍODO COLONIAL, 1500-1822|SCHWARTZ, Stuart B. |Segredos internos:   engenhos e escravos na sociedade colonial 1550-1835 . |1988|9788571640122|São Paulo: Cia das Letras|474
97483406|276193|1|30/01/2016|11/05/2016|604.2 D451 Ac.276193|DESENHO TÉCNICO|SILVA, Arlindo. |Desenho técnico moderno. |2006|8521615221|4. ed. Rio de Janeiro: LTC|475
97483407|276193|2|30/01/2016|11/05/2016|604.2 D451 Ac.276193|DESENHO TÉCNICO|SILVA, Arlindo. |Desenho técnico moderno. |2006|8521615221|4. ed. Rio de Janeiro: LTC|475
97483408|276193|3|30/01/2016|11/05/2016|604.2 D451 Ac.276193|DESENHO TÉCNICO|SILVA, Arlindo. |Desenho técnico moderno. |2006|8521615221|4. ed. Rio de Janeiro: LTC|475
97483409|276193|4|30/01/2016|11/05/2016|604.2 D451 Ac.276193|DESENHO TÉCNICO|SILVA, Arlindo. |Desenho técnico moderno. |2006|8521615221|4. ed. Rio de Janeiro: LTC|475
97483410|276193|5|30/01/2016|11/05/2016|604.2 D451 Ac.276193|DESENHO TÉCNICO|SILVA, Arlindo. |Desenho técnico moderno. |2006|8521615221|4. ed. Rio de Janeiro: LTC|475
97483411|276193|6|30/01/2016|11/05/2016|604.2 D451 Ac.276193|DESENHO TÉCNICO|SILVA, Arlindo. |Desenho técnico moderno. |2006|8521615221|4. ed. Rio de Janeiro: LTC|475
97483412|276193|7|30/01/2016|11/05/2016|604.2 D451 Ac.276193|DESENHO TÉCNICO|SILVA, Arlindo. |Desenho técnico moderno. |2006|8521615221|4. ed. Rio de Janeiro: LTC|475
97500789|312950|1|14/10/2016|23/03/2017|823 M938c Ac.312950|FICÇÃO INGLESA|MOYES, Jojo. |A casa das marés. |2015|9788528612721|3.ed. Rio de Janeiro: Bertrand|476
97452220|283582|1|31/10/2013|16/10/2014|981 R484p Ac.283582|HISTÓRIA DO BRASIL|RIBEIRO, Darcy. |O povo brasileiro:   a formação e o sentido do Brasil . |1995|9788571644519|3. ed. São Paulo: Cia das Letras|476
97452221|283582|2|31/10/2013|16/10/2014|981 R484p Ac.283582|HISTÓRIA DO BRASIL|RIBEIRO, Darcy. |O povo brasileiro:   a formação e o sentido do Brasil . |1995|9788571644519|3. ed. São Paulo: Cia das Letras|476
97481525|307967|1|04/04/2016|08/04/2016|813 R646d Ac.307967|FICÇÃO NORTE-AMERICANA|ROBERTS, Nora. |Doce vingança. |2012|9788577993246|2.ed. -. Rio de Janeiro: Bertrand Brasil|477
97488806|297418|1|23/06/2016|12/07/2016|813 R585c Ac.297418|FICÇÃO NORTE-AMERICANA|RIORDAN, Rick. |A casa de Hades. |2013|9788580574210|Rio de Janeiro: Intrínseca|478
97488904|309878|1|30/06/2016|13/07/2016|A823 Z96m Ac.309878|FICÇÃO AUSTRALIANA|ZUSAK, Markus. |A menina que roubava livros. |2014|9788580574517|3. ed. Rio de Janeiro: Intrínseca|478
97488905|309878|2|30/06/2016|13/07/2016|A823 Z96m Ac.309878|FICÇÃO AUSTRALIANA|ZUSAK, Markus. |A menina que roubava livros. |2014|9788580574517|3. ed. Rio de Janeiro: Intrínseca|478
97488906|309878|3|30/06/2016|13/07/2016|A823 Z96m Ac.309878|FICÇÃO AUSTRALIANA|ZUSAK, Markus. |A menina que roubava livros. |2014|9788580574517|3. ed. Rio de Janeiro: Intrínseca|478
97448886|279940|1|13/08/2014|25/08/2014|005.1 F855u Ac.279940|PROGRAMAÇÃO DE COMPUTADORES, ENGENHARIA DO SOFTWARE|FREEMAN, Eric; FREEMAN, Elisabeth; SIERRA, Kathy; BATES, Bert. |Use a cabeça:   padrões e projetos. |2009|9788576081746|2. ed. rev. Rio de Janeiro: Alta Books|478
97448887|279940|2|13/08/2014|25/08/2014|005.1 F855u Ac.279940|PROGRAMAÇÃO DE COMPUTADORES, ENGENHARIA DO SOFTWARE|FREEMAN, Eric; FREEMAN, Elisabeth; SIERRA, Kathy; BATES, Bert. |Use a cabeça:   padrões e projetos. |2009|9788576081746|2. ed. rev. Rio de Janeiro: Alta Books|478
97448888|279940|3|13/08/2014|25/08/2014|005.1 F855u Ac.279940|PROGRAMAÇÃO DE COMPUTADORES, ENGENHARIA DO SOFTWARE|FREEMAN, Eric; FREEMAN, Elisabeth; SIERRA, Kathy; BATES, Bert. |Use a cabeça:   padrões e projetos. |2009|9788576081746|2. ed. rev. Rio de Janeiro: Alta Books|478
97448889|279940|4|13/08/2014|25/08/2014|005.1 F855u Ac.279940|PROGRAMAÇÃO DE COMPUTADORES, ENGENHARIA DO SOFTWARE|FREEMAN, Eric; FREEMAN, Elisabeth; SIERRA, Kathy; BATES, Bert. |Use a cabeça:   padrões e projetos. |2009|9788576081746|2. ed. rev. Rio de Janeiro: Alta Books|478
97448890|279940|5|13/08/2014|25/08/2014|005.1 F855u Ac.279940|PROGRAMAÇÃO DE COMPUTADORES, ENGENHARIA DO SOFTWARE|FREEMAN, Eric; FREEMAN, Elisabeth; SIERRA, Kathy; BATES, Bert. |Use a cabeça:   padrões e projetos. |2009|9788576081746|2. ed. rev. Rio de Janeiro: Alta Books|478
97448891|279940|6|13/08/2014|25/08/2014|005.1 F855u Ac.279940|PROGRAMAÇÃO DE COMPUTADORES, ENGENHARIA DO SOFTWARE|FREEMAN, Eric; FREEMAN, Elisabeth; SIERRA, Kathy; BATES, Bert. |Use a cabeça:   padrões e projetos. |2009|9788576081746|2. ed. rev. Rio de Janeiro: Alta Books|478
97448892|279940|7|13/08/2014|25/08/2014|005.1 F855u Ac.279940|PROGRAMAÇÃO DE COMPUTADORES, ENGENHARIA DO SOFTWARE|FREEMAN, Eric; FREEMAN, Elisabeth; SIERRA, Kathy; BATES, Bert. |Use a cabeça:   padrões e projetos. |2009|9788576081746|2. ed. rev. Rio de Janeiro: Alta Books|478
97448893|279940|8|13/08/2014|25/08/2014|005.1 F855u Ac.279940|PROGRAMAÇÃO DE COMPUTADORES, ENGENHARIA DO SOFTWARE|FREEMAN, Eric; FREEMAN, Elisabeth; SIERRA, Kathy; BATES, Bert. |Use a cabeça:   padrões e projetos. |2009|9788576081746|2. ed. rev. Rio de Janeiro: Alta Books|478
97448894|279940|9|13/08/2014|25/08/2014|005.1 F855u Ac.279940|PROGRAMAÇÃO DE COMPUTADORES, ENGENHARIA DO SOFTWARE|FREEMAN, Eric; FREEMAN, Elisabeth; SIERRA, Kathy; BATES, Bert. |Use a cabeça:   padrões e projetos. |2009|9788576081746|2. ed. rev. Rio de Janeiro: Alta Books|478
97451032|274289|1|31/10/2013|25/09/2014|100 A662f Ac.274289|FILOSOFIA|ARANHA, Maria Lúcia de Arruda; MARTINS, Maria Helena Pires. |Filosofando:   introdução à filosofia. |2009|9788516063924|4. ed. rev. São Paulo: Moderna|479
97451033|274289|2|31/10/2013|25/09/2014|100 A662f Ac.274289|FILOSOFIA|ARANHA, Maria Lúcia de Arruda; MARTINS, Maria Helena Pires. |Filosofando:   introdução à filosofia. |2009|9788516063924|4. ed. rev. São Paulo: Moderna|479
97451034|274289|3|31/10/2013|25/09/2014|100 A662f Ac.274289|FILOSOFIA|ARANHA, Maria Lúcia de Arruda; MARTINS, Maria Helena Pires. |Filosofando:   introdução à filosofia. |2009|9788516063924|4. ed. rev. São Paulo: Moderna|479
97451035|274289|4|31/10/2013|25/09/2014|100 A662f Ac.274289|FILOSOFIA|ARANHA, Maria Lúcia de Arruda; MARTINS, Maria Helena Pires. |Filosofando:   introdução à filosofia. |2009|9788516063924|4. ed. rev. São Paulo: Moderna|479
97451036|274289|5|31/10/2013|25/09/2014|100 A662f Ac.274289|FILOSOFIA|ARANHA, Maria Lúcia de Arruda; MARTINS, Maria Helena Pires. |Filosofando:   introdução à filosofia. |2009|9788516063924|4. ed. rev. São Paulo: Moderna|479
97451037|274289|6|31/10/2013|25/09/2014|100 A662f Ac.274289|FILOSOFIA|ARANHA, Maria Lúcia de Arruda; MARTINS, Maria Helena Pires. |Filosofando:   introdução à filosofia. |2009|9788516063924|4. ed. rev. São Paulo: Moderna|479
97451038|274289|7|31/10/2013|25/09/2014|100 A662f Ac.274289|FILOSOFIA|ARANHA, Maria Lúcia de Arruda; MARTINS, Maria Helena Pires. |Filosofando:   introdução à filosofia. |2009|9788516063924|4. ed. rev. São Paulo: Moderna|479
97489206|296893|1|23/06/2016|18/07/2016|808.899282 C372v Ac.296893|HISTÓRIAS INFANTO-JUVENIS|Caulos. |Vida de passarinho. |2005|852540523X|Porto Alegre: L&PM|48
97489081|295401|1|30/06/2016|15/07/2016|813 R585ma Ac.295401|FICÇÃO NORTE-AMERICANA|RIORDAN, Rick. |A marca de Atena. |2013|9788580573107|Rio de Janeiro: Intrínseca|480
97496074|291330|1|31/10/2016|22/11/2016|658.001 M464te Ac.291330|ADMINISTRAÇÃO - FILOSOFIA|MAXIMIANO, Antonio Cesar Amaru. |Teoria geral da administração:   da revolução urbana à revolução digital. |2012|9788522469680|7. ed. rev. e atual. São Paulo: Atlas|480
97496075|291330|2|31/10/2016|22/11/2016|658.001 M464te Ac.291330|ADMINISTRAÇÃO - FILOSOFIA|MAXIMIANO, Antonio Cesar Amaru. |Teoria geral da administração:   da revolução urbana à revolução digital. |2012|9788522469680|7. ed. rev. e atual. São Paulo: Atlas|480
97482262|307127|1|26/02/2016|27/04/2016|621.2 S849p Ac.307127|Máqinas hidrálicas|STEWART, Harry L. |Pneumática & hidráulica. |2006|9788528901084|4. ed. São Paulo: Hemus|481
97482263|307127|2|26/02/2016|27/04/2016|621.2 S849p Ac.307127|Máqinas hidrálicas|STEWART, Harry L. |Pneumática & hidráulica. |2006|9788528901084|4. ed. São Paulo: Hemus|481
97482264|307127|3|26/02/2016|27/04/2016|621.2 S849p Ac.307127|Máqinas hidrálicas|STEWART, Harry L. |Pneumática & hidráulica. |2006|9788528901084|4. ed. São Paulo: Hemus|481
97482265|307127|4|26/02/2016|27/04/2016|621.2 S849p Ac.307127|Máqinas hidrálicas|STEWART, Harry L. |Pneumática & hidráulica. |2006|9788528901084|4. ed. São Paulo: Hemus|481
97482266|307127|5|26/02/2016|27/04/2016|621.2 S849p Ac.307127|Máqinas hidrálicas|STEWART, Harry L. |Pneumática & hidráulica. |2006|9788528901084|4. ed. São Paulo: Hemus|481
97482267|307127|6|26/02/2016|27/04/2016|621.2 S849p Ac.307127|Máqinas hidrálicas|STEWART, Harry L. |Pneumática & hidráulica. |2006|9788528901084|4. ed. São Paulo: Hemus|481
97482268|307127|7|26/02/2016|27/04/2016|621.2 S849p Ac.307127|Máqinas hidrálicas|STEWART, Harry L. |Pneumática & hidráulica. |2006|9788528901084|4. ed. São Paulo: Hemus|481
97449764|272195|1|13/08/2014|04/09/2014|005.8 N163s Ac.272195|COMPUTADORES - MEDIDAS DE SEGURANÇA|NAKAMURA, Emilio Tissato; GEUS, Paulo Lício de. |Segurança de redes:   em ambientes cooperativos. |2007|9788575221365|São Paulo: Novatec|482
97449765|272195|2|13/08/2014|04/09/2014|005.8 N163s Ac.272195|COMPUTADORES - MEDIDAS DE SEGURANÇA|NAKAMURA, Emilio Tissato; GEUS, Paulo Lício de. |Segurança de redes:   em ambientes cooperativos. |2007|9788575221365|São Paulo: Novatec|482
97449766|272195|3|13/08/2014|04/09/2014|005.8 N163s Ac.272195|COMPUTADORES - MEDIDAS DE SEGURANÇA|NAKAMURA, Emilio Tissato; GEUS, Paulo Lício de. |Segurança de redes:   em ambientes cooperativos. |2007|9788575221365|São Paulo: Novatec|482
97449767|272195|4|13/08/2014|04/09/2014|005.8 N163s Ac.272195|COMPUTADORES - MEDIDAS DE SEGURANÇA|NAKAMURA, Emilio Tissato; GEUS, Paulo Lício de. |Segurança de redes:   em ambientes cooperativos. |2007|9788575221365|São Paulo: Novatec|482
97449768|272195|5|13/08/2014|04/09/2014|005.8 N163s Ac.272195|COMPUTADORES - MEDIDAS DE SEGURANÇA|NAKAMURA, Emilio Tissato; GEUS, Paulo Lício de. |Segurança de redes:   em ambientes cooperativos. |2007|9788575221365|São Paulo: Novatec|482
97449769|272195|6|13/08/2014|04/09/2014|005.8 N163s Ac.272195|COMPUTADORES - MEDIDAS DE SEGURANÇA|NAKAMURA, Emilio Tissato; GEUS, Paulo Lício de. |Segurança de redes:   em ambientes cooperativos. |2007|9788575221365|São Paulo: Novatec|482
97449770|272195|7|13/08/2014|04/09/2014|005.8 N163s Ac.272195|COMPUTADORES - MEDIDAS DE SEGURANÇA|NAKAMURA, Emilio Tissato; GEUS, Paulo Lício de. |Segurança de redes:   em ambientes cooperativos. |2007|9788575221365|São Paulo: Novatec|482
97449771|272195|8|13/08/2014|04/09/2014|005.8 N163s Ac.272195|COMPUTADORES - MEDIDAS DE SEGURANÇA|NAKAMURA, Emilio Tissato; GEUS, Paulo Lício de. |Segurança de redes:   em ambientes cooperativos. |2007|9788575221365|São Paulo: Novatec|482
97449772|272195|9|13/08/2014|04/09/2014|005.8 N163s Ac.272195|COMPUTADORES - MEDIDAS DE SEGURANÇA|NAKAMURA, Emilio Tissato; GEUS, Paulo Lício de. |Segurança de redes:   em ambientes cooperativos. |2007|9788575221365|São Paulo: Novatec|482
97495958|312303|1|31/10/2016|21/11/2016|658.012.2 C331f Ac.312303|Administração de Projetos|CARVALHO, Marly Monteiro de. |Fundamentos em gestão de projetos:   construindo competências para gerenciar projetos . |2015|9788522498888|4. ed. rev. e ampl. São Paulo, SP: Atlas|482
97495959|312303|2|31/10/2016|21/11/2016|658.012.2 C331f Ac.312303|Administração de Projetos|CARVALHO, Marly Monteiro de. |Fundamentos em gestão de projetos:   construindo competências para gerenciar projetos . |2015|9788522498888|4. ed. rev. e ampl. São Paulo, SP: Atlas|482
97495960|312303|3|31/10/2016|21/11/2016|658.012.2 C331f Ac.312303|Administração de Projetos|CARVALHO, Marly Monteiro de. |Fundamentos em gestão de projetos:   construindo competências para gerenciar projetos . |2015|9788522498888|4. ed. rev. e ampl. São Paulo, SP: Atlas|482
97495961|312303|4|31/10/2016|21/11/2016|658.012.2 C331f Ac.312303|Administração de Projetos|CARVALHO, Marly Monteiro de. |Fundamentos em gestão de projetos:   construindo competências para gerenciar projetos . |2015|9788522498888|4. ed. rev. e ampl. São Paulo, SP: Atlas|482
97495962|312303|5|31/10/2016|21/11/2016|658.012.2 C331f Ac.312303|Administração de Projetos|CARVALHO, Marly Monteiro de. |Fundamentos em gestão de projetos:   construindo competências para gerenciar projetos . |2015|9788522498888|4. ed. rev. e ampl. São Paulo, SP: Atlas|482
97495963|312303|6|31/10/2016|21/11/2016|658.012.2 C331f Ac.312303|Administração de Projetos|CARVALHO, Marly Monteiro de. |Fundamentos em gestão de projetos:   construindo competências para gerenciar projetos . |2015|9788522498888|4. ed. rev. e ampl. São Paulo, SP: Atlas|482
97495964|312303|7|31/10/2016|21/11/2016|658.012.2 C331f Ac.312303|Administração de Projetos|CARVALHO, Marly Monteiro de. |Fundamentos em gestão de projetos:   construindo competências para gerenciar projetos . |2015|9788522498888|4. ed. rev. e ampl. São Paulo, SP: Atlas|482
97484639|282747|1|23/03/2016|19/05/2016|306.368 D963d Ac.282747|DIVISÃO DO TRABALHO SOCIAL|DURKHEIM, Émile. |Da divisão do trabalho social. |2010|9788578272531|4. ed. São Paulo: Martins Fontes|483
97484640|282747|2|23/03/2016|19/05/2016|306.368 D963d Ac.282747|DIVISÃO DO TRABALHO SOCIAL|DURKHEIM, Émile. |Da divisão do trabalho social. |2010|9788578272531|4. ed. São Paulo: Martins Fontes|483
97484641|282747|3|23/03/2016|19/05/2016|306.368 D963d Ac.282747|DIVISÃO DO TRABALHO SOCIAL|DURKHEIM, Émile. |Da divisão do trabalho social. |2010|9788578272531|4. ed. São Paulo: Martins Fontes|483
97484642|282747|4|23/03/2016|19/05/2016|306.368 D963d Ac.282747|DIVISÃO DO TRABALHO SOCIAL|DURKHEIM, Émile. |Da divisão do trabalho social. |2010|9788578272531|4. ed. São Paulo: Martins Fontes|483
97484643|282747|5|23/03/2016|19/05/2016|306.368 D963d Ac.282747|DIVISÃO DO TRABALHO SOCIAL|DURKHEIM, Émile. |Da divisão do trabalho social. |2010|9788578272531|4. ed. São Paulo: Martins Fontes|483
97484644|282747|6|23/03/2016|19/05/2016|306.368 D963d Ac.282747|DIVISÃO DO TRABALHO SOCIAL|DURKHEIM, Émile. |Da divisão do trabalho social. |2010|9788578272531|4. ed. São Paulo: Martins Fontes|483
97484645|282747|7|23/03/2016|19/05/2016|306.368 D963d Ac.282747|DIVISÃO DO TRABALHO SOCIAL|DURKHEIM, Émile. |Da divisão do trabalho social. |2010|9788578272531|4. ed. São Paulo: Martins Fontes|483
97484646|282747|8|23/03/2016|19/05/2016|306.368 D963d Ac.282747|DIVISÃO DO TRABALHO SOCIAL|DURKHEIM, Émile. |Da divisão do trabalho social. |2010|9788578272531|4. ed. São Paulo: Martins Fontes|483
97484647|282747|9|23/03/2016|19/05/2016|306.368 D963d Ac.282747|DIVISÃO DO TRABALHO SOCIAL|DURKHEIM, Émile. |Da divisão do trabalho social. |2010|9788578272531|4. ed. São Paulo: Martins Fontes|483
97449148|272206|1|13/08/2014|27/08/2014|005.133 S573u Ac.272206|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|SIERRA, Kathy; BATES, Bert. |Use a cabeça! Java. |2009|9788576081739|2. ed. Rio de Janeiro: Alta Books|484
97449149|272206|2|13/08/2014|27/08/2014|005.133 S573u Ac.272206|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|SIERRA, Kathy; BATES, Bert. |Use a cabeça! Java. |2009|9788576081739|2. ed. Rio de Janeiro: Alta Books|484
97449150|272206|3|13/08/2014|27/08/2014|005.133 S573u Ac.272206|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|SIERRA, Kathy; BATES, Bert. |Use a cabeça! Java. |2009|9788576081739|2. ed. Rio de Janeiro: Alta Books|484
97449151|272206|4|13/08/2014|27/08/2014|005.133 S573u Ac.272206|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|SIERRA, Kathy; BATES, Bert. |Use a cabeça! Java. |2009|9788576081739|2. ed. Rio de Janeiro: Alta Books|484
97449152|272206|5|13/08/2014|27/08/2014|005.133 S573u Ac.272206|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|SIERRA, Kathy; BATES, Bert. |Use a cabeça! Java. |2009|9788576081739|2. ed. Rio de Janeiro: Alta Books|484
97449153|272206|6|13/08/2014|27/08/2014|005.133 S573u Ac.272206|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|SIERRA, Kathy; BATES, Bert. |Use a cabeça! Java. |2009|9788576081739|2. ed. Rio de Janeiro: Alta Books|484
97449154|272206|7|13/08/2014|27/08/2014|005.133 S573u Ac.272206|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|SIERRA, Kathy; BATES, Bert. |Use a cabeça! Java. |2009|9788576081739|2. ed. Rio de Janeiro: Alta Books|484
97449155|272206|8|13/08/2014|27/08/2014|005.133 S573u Ac.272206|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|SIERRA, Kathy; BATES, Bert. |Use a cabeça! Java. |2009|9788576081739|2. ed. Rio de Janeiro: Alta Books|484
97449156|272206|9|13/08/2014|27/08/2014|005.133 S573u Ac.272206|LINGUAGENS  ESPECÍFICAS DE PROGRAMAÇÃO DE COMPUTADORES|SIERRA, Kathy; BATES, Bert. |Use a cabeça! Java. |2009|9788576081739|2. ed. Rio de Janeiro: Alta Books|484
97452170|272705|1|23/09/2014|16/10/2014|658.404 V658g Ac.272705|Administração de Projetos|VIEIRA, Marconi Fábio. |Gerenciamento de projetos de tecnologia da informação. |2007|9788535222739|2. ed. rev. e atual. Rio de Janeiro: Elsevier|485
97453594|272705|1|21/11/2014|21/11/2014|658.404 V658g Ac.272705|Administração de Projetos|VIEIRA, Marconi Fábio. |Gerenciamento de projetos de tecnologia da informação. |2007|9788535222739|2. ed. rev. e atual. Rio de Janeiro: Elsevier|485
97452171|272705|2|23/09/2014|16/10/2014|658.404 V658g Ac.272705|Administração de Projetos|VIEIRA, Marconi Fábio. |Gerenciamento de projetos de tecnologia da informação. |2007|9788535222739|2. ed. rev. e atual. Rio de Janeiro: Elsevier|485
97453595|272705|2|21/11/2014|21/11/2014|658.404 V658g Ac.272705|Administração de Projetos|VIEIRA, Marconi Fábio. |Gerenciamento de projetos de tecnologia da informação. |2007|9788535222739|2. ed. rev. e atual. Rio de Janeiro: Elsevier|485
97452172|272705|3|23/09/2014|16/10/2014|658.404 V658g Ac.272705|Administração de Projetos|VIEIRA, Marconi Fábio. |Gerenciamento de projetos de tecnologia da informação. |2007|9788535222739|2. ed. rev. e atual. Rio de Janeiro: Elsevier|485
97453596|272705|3|21/11/2014|21/11/2014|658.404 V658g Ac.272705|Administração de Projetos|VIEIRA, Marconi Fábio. |Gerenciamento de projetos de tecnologia da informação. |2007|9788535222739|2. ed. rev. e atual. Rio de Janeiro: Elsevier|485
97452173|272705|4|23/09/2014|16/10/2014|658.404 V658g Ac.272705|Administração de Projetos|VIEIRA, Marconi Fábio. |Gerenciamento de projetos de tecnologia da informação. |2007|9788535222739|2. ed. rev. e atual. Rio de Janeiro: Elsevier|485
97453597|272705|4|21/11/2014|21/11/2014|658.404 V658g Ac.272705|Administração de Projetos|VIEIRA, Marconi Fábio. |Gerenciamento de projetos de tecnologia da informação. |2007|9788535222739|2. ed. rev. e atual. Rio de Janeiro: Elsevier|485
97452174|272705|5|23/09/2014|16/10/2014|658.404 V658g Ac.272705|Administração de Projetos|VIEIRA, Marconi Fábio. |Gerenciamento de projetos de tecnologia da informação. |2007|9788535222739|2. ed. rev. e atual. Rio de Janeiro: Elsevier|485
97453598|272705|5|21/11/2014|21/11/2014|658.404 V658g Ac.272705|Administração de Projetos|VIEIRA, Marconi Fábio. |Gerenciamento de projetos de tecnologia da informação. |2007|9788535222739|2. ed. rev. e atual. Rio de Janeiro: Elsevier|485
97452175|272705|6|23/09/2014|16/10/2014|658.404 V658g Ac.272705|Administração de Projetos|VIEIRA, Marconi Fábio. |Gerenciamento de projetos de tecnologia da informação. |2007|9788535222739|2. ed. rev. e atual. Rio de Janeiro: Elsevier|485
97453599|272705|6|21/11/2014|21/11/2014|658.404 V658g Ac.272705|Administração de Projetos|VIEIRA, Marconi Fábio. |Gerenciamento de projetos de tecnologia da informação. |2007|9788535222739|2. ed. rev. e atual. Rio de Janeiro: Elsevier|485
